BALANCE;PURCHASES;CREDIT_LIMIT
0;631.2;4000
27.254213;316.3;2500
2687.82033;167.6;3000
16.024822;113.44;3000
52.806957;266.68;2000
110.983174;458.47;2000
1969.737768;0;2500
187.536914;530.04;2500
834.642993;0;1000
613.814108;875.14;1800
3076.422342;329.36;3500
0.147275;66.78;4000
33.078633;303.91;1200
413.091214;0;1200
5.416921;288.8;3000
35.120942;372;2700
196.626598;2017.11;7500
1256.81927;1674.96;1000
251.144969;88.51;1200
1718.885963;578.78;1000
891.332656;411.25;1500
31.812848;662;3500
120.632505;1310.2;2500
2162.267501;151.13;2500
15.740657;72;1000
0.004816;51.7;3000
449.733124;788.58;3000
130.545845;1738.48;2000
2.117128;99.96;3000
1125.306541;703.05;1300
1377.40225;180;1500
59.020085;58.7;1500
337.269567;2125.84;1200
15.978538;136.92;2500
0;140.4;2200
372.14586;643.01;1500
130.484418;1428.97;7000
5134.553859;2502.34;6000
944.346242;195;1000
1367.284172;542.33;1500
1418.899282;57.66;1500
390.077505;1156;10500
0;37.65;1500
17.765052;0;2200
81.170395;626.5;2500
1378.110585;0;2500
110.428278;624.72;1000
435.490797;0;500
676.771001;356.8;1200
1278.279881;15;1500
111.539712;1364.86;4000
13.61768;396;3000
2935.397877;0;3000
32.029579;332.8;4000
11.720573;109.44;2500
73.064932;221.52;1500
262.528147;234.98;1700
2731.663846;0;8000
1004.441314;530.32;1000
160.347859;0;500
772.008306;0;1500
0;271.56;2000
1601.393425;190;1500
3342.878215;1368.7;7500
1321.645967;0;1500
1079.462513;389.21;1200
1917.89573;285.07;3000
870.802164;350;1200
224.795583;240.74;1000
8.80954;114;4000
42.522715;479.5;1000
568.690902;103.68;7500
101.98974;1046.04;1000
617.496041;521.64;1500
118.918332;1151.64;2000
933.928303;0;2000
1743.826099;1630.07;1500
2.140583;238.92;2500
18.973831;88.96;1500
7.554365;88.56;1500
1001.435526;0;1200
651.55986;599.55;1800
97.299991;427.67;2500
425.848048;0;500
248.626137;2635.25;5000
2046.306856;1942.39;4000
341.73986;0;3000
2064.106212;0;3000
1127.633173;422.55;1200
135.119023;222;1700
1043.025044;576;1000
512.915157;1799.45;1500
33.100875;277.47;1500
2676.253141;0;3000
0;123.1;4000
213.434094;840.61;1200
1988.595057;0;2000
957.289879;66.66;3000
19.303914;168.9;1000
1377.230621;0;2500
2784.030599;1470;7000
4.076145;596.64;2000
37.983045;242.24;2000
0;152.28;4000
5.020473;100.05;4000
227.141183;2604;3200
3572.844689;504;3500
1179.159897;757.85;1200
39.930624;399.95;1200
1141.905542;8.4;1200
777.739839;262.6;1000
20.890606;110;1000
2934.090889;0;3000
1245.654818;626.56;2500
32.369733;326.45;1000
1.846916;604.32;1500
392.896462;450;500
641.317325;1099.56;4000
40.977812;502.92;4000
121.446047;1254.46;1000
16.176672;95.55;1000
259.217679;2844.3;2500
1355.979715;51.41;3500
10.266994;141.24;3000
134.62028;648.9;1200
14.773807;160;1800
23.692271;165.57;3500
23.126579;213.95;2000
888.406678;347.7;1000
779.549673;412.55;4000
3278.982195;0;4500
1356.785114;0;2500
1301.813081;0;1400
1857.961278;0;2500
131.290079;359.44;1500
916.749476;246.82;1200
59.831187;532.68;6000
12.65849;166.32;2500
1726.035224;1065.65;3000
1430.681807;1916.04;1800
38.915874;564;2000
955.184754;498.96;1000
1723.733705;0;2200
54.27007;2071.92;9000
945.793928;253.31;1000
135.843015;1111.4;1050
930.65642;300.05;1200
21.181957;431.7;3000
31.997904;0;500
1255.20988;0;2000
1673.480135;0;2500
3399.279094;0;7000
1411.096444;270;1500
226.306461;0;1200
1179.613243;0;1200
43.405954;520.65;2000
1671.319193;0;2000
1193.342587;311.45;2500
2483.739581;0;3500
1980.103629;926.06;4000
2000.759048;801.77;3000
2495.25505;89.9;6000
7215.19576;0;7500
8.087225;515;3000
31.083023;138.04;2700
1276.491537;65.8;2500
184.57666;408.36;1000
5.606423;114;4000
6.260598;35;1000
2.668569;0;1200
135.357366;1592.57;300
520.075249;0;2000
1036.242361;365.9;1000
1095.180685;459;3000
995.323626;127.49;1000
472.691037;1556.32;1500
1111.110344;608.75;1200
221.116228;117.5;1200
387.162964;269.93;4000
169.820745;1578.12;1000
0;136.71;3000
46.996535;0;3500
2006.452959;219.97;2000
14.428951;200;3000
8.844399;116.68;3000
189.499535;1802.93;1000
117.061924;154;1500
42.055305;774.37;3000
266.51948;1651.12;2000
41.386295;194.57;2200
147.14671;356.68;2700
763.228081;0;1200
1606.875936;1863.48;6500
168.600813;1949.73;2000
1333.899916;356.77;3500
41.624195;102;1000
1021.334556;300;1000
1047.173202;450;1000
1829.837678;0;2000
772.647723;0;2500
114.297852;994.54;1000
12.039155;100;3000
0;52.5;3000
785.198515;1207.42;1200
1056.98996;0;2000
0.437285;6.9;8500
737.775044;107.94;1500
219.749851;1208.38;1000
1135.540743;1148.47;1450
247.142072;245;500
1140.673705;438.83;1800
2692.11891;594.7;3500
19.296018;210;1000
22.061664;208.8;1000
411.062591;0;500
1990.482788;55;3500
171.402357;755.5;2700
974.749857;0;1200
1437.545676;0;3000
492.947466;0;2500
758.118109;837.44;1000
482.028341;106.47;2500
419.22185;0;1200
0.228572;60;1500
57.116811;27.79;4500
61.21162;280.83;1500
4436.557694;6005.9;10500
798.746133;233.16;1500
5658.669875;740.89;11000
1105.179825;200;1200
20.595501;289.78;2700
435.518068;27.22;500
11.391553;201.52;4000
1058.726643;191;2000
2732.732417;374.95;5000
21.999733;343.75;4000
176.991674;763.71;1200
12.108421;0;1000
3553.326258;627.81;5000
51.08934;140.75;1000
161.926545;1427.83;14000
8.248278;0;4000
514.17242;45.65;1000
404.316166;176;1000
64.472043;200.02;1200
61.628782;457.31;1500
535.927055;0;1200
691.181508;439.92;1000
2144.040539;0;3500
155.29619;449.18;1800
536.425055;3302.01;2000
3838.460036;230.22;4000
20.12252;212.82;2500
876.69029;0;1000
792.349098;0;2000
12.090835;0;1000
56.13816;555.1;2700
43.438252;194.1;3000
59.702526;674.68;1000
94.604491;816;2500
22.427861;340.5;2500
386.6865;0;500
2149.205166;0;3000
64.995822;550;2500
190.570683;620.64;2500
970.598275;0;1700
24.992059;292.5;2000
383.965702;3552.44;10500
1004.937342;150.45;5000
3748.676835;967.5;4000
331.110003;3816;2350
2.936186;40.7;3500
104.693836;783.24;2700
31.072032;234.58;2000
109.009133;749.18;1000
385.845093;0;2500
1209.031561;103.91;2500
2837.962185;898.2;5000
1929.069939;0;2500
324.479364;0;2500
597.184048;517;1500
468.022403;488.93;1000
223.820349;1176.72;300
2757.097566;1533.04;3000
44.540733;446.62;4000
1410.909779;698.88;1200
219.709329;586.64;1000
2075.870968;0;2500
84.988845;280;2500
48.487138;261.81;1000
1228.217369;836.4;1400
1174.249291;233.54;2000
991.11995;0;1500
1142.302592;0;1200
1056.794852;0;3000
4302.771935;0;6000
279.811953;399.9;1000
54.598322;832.68;2000
2323.50306;66;3000
997.781043;0;1200
96.698289;1052.28;2000
39.02645;158.96;1500
71.98176;459.49;1000
2537.341739;2286.06;4000
14.665071;108.85;1000
66.0478;674.67;600
190.096469;561.99;1000
3380.523396;1012.31;4000
229.272651;0;1200
2473.175598;0;3000
26.625558;199.2;2700
19.161629;638.08;2500
2271.907354;0;2500
1973.025342;0;2000
29.040058;289.63;1000
935.042217;1000;1200
863.821682;145.81;1000
2128.836017;0;5000
1299.027426;731.45;1500
2066.764509;421.12;2500
6008.914524;0;9000
1420.676352;1379.12;1500
1304.669711;938.95;6000
42.204276;655.73;500
420.348086;3986.24;1500
636.560481;202.77;1500
2648.244646;0;4000
174.909754;0;1500
1016.52185;44;1200
2080.12257;0;3000
289.220297;0;1200
1079.106678;0;1200
7.258112;57;1500
403.311321;208;4000
15.410246;51.02;4000
1094.961929;498.21;1200
254.260019;2184.72;4000
110.474358;1294.42;2500
17.699123;0;2000
77.097563;233.62;1000
0;39.54;3000
777.210275;622.51;1000
25.840196;277.56;1000
150.897044;0;2500
192.25979;86.03;1200
11.115883;216.36;1000
801.688726;325.92;1000
105.333584;306;6000
32.944835;185.8;1000
192.766707;55;2000
53.684439;862.47;2500
229.752417;82.28;1000
184.007838;526.92;1500
626.342256;956.64;7500
4.602365;38.42;1000
438.94049;883.64;1000
5.902257;246.25;1000
1226.820889;0;1500
485.236136;0;3000
50.445122;685.32;1000
1551.331695;349.92;1500
1158.905046;82.9;2500
26.143768;0;1000
572.838755;442.23;600
993.453968;1114.26;1500
880.18183;58.4;2000
252.359096;2487;450
321.606195;2476.3;2000
215.295527;599.03;1000
1222.080889;750;2500
1678.5937;1846.81;3500
654.849672;630;2500
21.462595;193.4;2500
1931.8739;477.7;2500
142.637508;1650;1000
10.400883;533.98;1000
3857.56223;0;5000
1173.880289;0;1500
111.098444;1105.89;2000
114.007097;2514.89;2000
23.167831;375;2500
40.764223;0;1200
2579.635387;0;7000
24.057927;441.78;1500
391.07025;2616;2000
1087.427214;0;3000
306.462394;1834.5;700
6.995368;76.78;4000
412.149369;0;8000
92.887247;1258.5;1000
170.33501;586.95;1000
389.869208;736.01;1200
41.479055;243.96;3000
13.962944;136.92;1000
61.15435;791.67;1000
5.644904;47.5;3000
115.310676;1316.06;500
26.354114;1148.31;6000
200.907701;1100;1100
213.233979;2140.96;2500
361.67015;561.68;1500
64.907748;547.28;2500
940.351166;0;3000
383.449462;1159.06;500
2.660671;102.79;4000
80.707136;682.27;7500
4743.748932;399;5000
882.58129;2421.34;5000
1060.010246;0;1200
1062.081424;328.37;1400
803.55907;618.07;1200
0.401279;31.5;3000
55.59749;479.98;1200
1355.437063;0;1500
7.85361;125;2500
0;64.62;1000
6.484008;61.71;1000
1157.568538;329;2500
91.669248;737.65;2500
304.309784;289.75;2500
460.331646;0;3000
789.814537;0;3000
5934.610587;0;6000
18.908241;126;1000
32.092521;573.02;2000
87.189044;744.62;1000
527.528311;467.4;2000
9.712731;128.94;3000
1029.713408;1141.21;3000
458.26631;691.82;1000
510.339352;509.55;2500
121.385695;341.96;1000
1163.222817;0;2500
3911.628474;0;7000
400.554448;0;3000
361.725724;0;500
495.16253;0;1000
22.493402;291.28;1000
1.707488;32.04;2500
640.510192;351.89;1200
28.697141;360;2000
123.822604;0;2000
2.850024;114.56;1000
202.968428;163.55;1500
8.905649;112.29;1000
161.754889;309;1000
139.396168;290;1000
3673.371108;2548.97;6000
383.881717;274.01;500
5484.339435;0;6000
318.805232;300.39;1000
726.323657;231.35;1000
43.865582;0;1200
5.140599;50.66;3000
95.802358;218.96;2500
5.629313;62.72;1500
306.688361;0;2500
2373.686499;1310.47;3000
231.422388;822.93;1200
105.182503;787.09;2500
9.996627;87.94;1000
1237.423459;650;1500
2373.308268;0;2500
363.443477;1969.7;1200
2139.442272;68.22;5000
248.740266;1846.81;1000
634.759794;364.19;1000
1093.522518;577.12;1050
4572.797303;65;5500
320.360709;0;1200
64.343051;281.05;1500
40.661132;235.3;1000
919.563867;3000;2000
20.620429;169.66;1000
2096.451649;165.29;2500
85.881798;0;3000
174.228543;3407.57;3000
48.283965;325.92;2500
602.210858;965;1200
22.987395;200;2000
1682.088431;2263.38;4000
2046.727519;1369.72;2500
839.081567;0;1800
28.244252;320;1000
929.113186;1622;1800
17.206623;109;1000
72.369731;588;2500
3239.011343;0;4000
67.251991;0;500
397.138622;0;1200
1873.61991;396.26;2500
0.391963;43.33;1200
3.391066;72.44;1000
55.243291;750;2000
2.433343;0;500
0;120.82;1000
31.932178;365.36;1833,333333
34.750769;2562;2300
14.508545;186.14;2500
410.466315;826;1000
289.096953;3106.1;1300
2.044745;26.53;2500
13.084067;350;1000
1047.182049;1727.64;1000
161.442459;1767.61;2000
2.100274;65;3000
1384.431318;3013.2;6600
155.167572;1084.76;4000
1.644581;42.49;1200
39.885648;433.32;6000
16.065938;154.45;4000
0;113;4000
1478.079872;0;1500
1455.213589;0;4000
3074.49082;0;4000
0.021102;0;4000
11.918653;276.79;3000
1087.565213;0;1200
439.357199;862.74;1000
30.287602;0;1000
100.212638;639.29;1500
12.209291;143.75;1500
6.646795;228.84;4000
17.832206;153.6;1000
73.243985;797.2;1200
799.00867;192.96;2000
796.558943;531.24;1000
3.364738;582.94;2000
143.538206;415.47;3000
2170.916313;70.77;2500
11.748193;80.75;2000
23.934205;266.1;4000
1869.63255;0;2000
150.269903;853.44;3000
11.395369;100.5;3000
13.125634;106.98;2500
1619.881506;441.18;3000
7.054474;427.98;1500
26.771366;550;2000
126.872455;568.5;2000
3172.114278;454.13;4000
24.719209;280.04;2500
477.258038;49;500
22.322374;95;2500
986.84903;558.18;1000
21.168201;236.4;2500
854.56751;978.26;1500
19.25682;185.02;2500
131.83593;2234.02;2000
528.107264;674.52;2500
908.465054;425;2000
482.407545;0;1400
3326.323283;8209.77;10000
16.270638;1131.46;3000
35.518273;283.8;2500
547.287057;0;2000
528.463885;0;1000
1594.994317;667;2500
78.821949;1333.75;1000
1297.740903;944.44;1500
236.996845;0;1000
221.810125;0;500
736.024188;350.02;1000
293.125181;2812.69;1000
117.344883;661.3;1200
1175.241984;1102.72;1200
31.111952;470.65;3000
1019.135688;0;1200
11.056609;334.85;3000
134.687754;2395.92;3500
116.036232;138.8;1500
382.378002;0;1500
3.229304;190.2;1500
49.032869;360.96;1000
258.541401;2260.29;1800
575.662861;0;3000
19.125876;275.86;1200
7.169078;118.2;2000
2199.65234;0;2500
0.919387;251.5;1200
1050.524091;0;1500
134.142415;1729.67;1200
34.223151;108;1000
28.838076;484.68;1000
52.666422;150.3;1000
212.244875;0;2000
1231.092907;250;1800
9.630478;257.49;1500
1168.345069;0;1200
38.68635;0;500
460.081479;649.5;1000
13.027653;0;1200
417.444057;0;1200
1889.128442;0;3000
1029.111236;0;1200
4696.525962;604.33;8000
1034.026449;93.34;1500
1243.254633;0;3500
31.560931;300;1000
130.041299;581.28;1000
1283.337407;1022.41;1200
1843.191023;1446.48;2000
896.563274;511;1400
1130.827049;0;1500
16.887571;1083;1200
5.529633;45;1000
655.786755;387.68;2000
37.123618;84.24;1500
2601.463574;0;6000
819.462711;0;1200
414.631529;0;500
20.996733;295.92;1000
112.390812;269.9;1500
997.496745;1629.83;1200
32.182264;208.61;1000
19.303362;150.24;1500
2.892853;52.68;500
45.069167;218.28;1000
4.390888;0;500
21.739563;255.6;1500
398.453246;0;500
469.319087;383.81;1500
42.577756;4061.96;500
1.307969;0;1200
110.913143;2339.3;500
1182.080141;266.68;1000
85.900738;0;500
1812.30897;219.8;2500
356.52371;1819;1200
272.310015;575.3;1500
7.696813;111.3;1200
6.747965;277.44;1000
13.44199;56.51;1000
0.065402;69;1500
70.954998;616.67;500
1012.08968;312.48;1000
1107.848228;0;1200
1528.122917;0;3500
342.361553;258.5;1000
79.03891;750;1300
115.61103;379.32;1000
221.29129;1429.54;700
553.901465;458.76;1000
70.162707;599;1000
942.329974;450;1200
683.188651;85;3000
4.107485;52.5;500
17.413459;264.8;1000
49.519627;210;500
7.367128;479.71;3000
1040.030221;0;1400
35.966227;216.12;1000
10.286805;60;1000
23.506407;256.69;1200
100.477642;1560;1000
21.718289;182.27;1500
2279.831751;0;2500
474.451835;0;1200
0.006651;0;1200
293.351517;0;500
543.219992;0;3000
251.281423;1873.56;1000
2069.451252;0;3000
267.401555;156.6;1000
587.625834;0;1200
59.714532;305.84;1000
154.416929;483.27;500
25.615441;146.5;500
272.833329;526.04;1500
444.841702;218.59;500
945.802599;540;1000
848.44901;0;1500
327.508171;2477.68;2000
599.909949;4947.32;3000
1016.826034;0;1500
59.695937;370.56;1500
1112.915657;13;1500
21.933648;113;1500
79.861604;427.36;1000
471.274037;49.85;500
131.936915;1233.28;2000
115.327148;1042.4;2000
23.223559;387.32;1200
1904.376436;0;3000
39.564588;359.24;1500
7.581335;94.12;1000
1199.66533;0;1200
1116.44317;0;1200
0.648074;258;1000
2486.283073;0;4000
1031.037548;0;1200
1314.832328;0;1500
18.516899;260.4;1500
459.036183;755;2000
91.669477;824.5;1500
1929.555023;621.11;6000
1189.934589;0;3000
45.972648;0;500
1.155609;117.68;1500
2898.484109;0;3000
368.318662;8053.95;2000
458.403218;0;1200
624.049989;500;5000
990.92233;0;1200
263.63692;1350.7;1500
699.712899;0;1500
44.904048;167.37;1000
109.621031;1060.5;1000
10.65253;209.2;500
873.680279;2397.05;2500
10.268192;0;500
1572.332442;0;4500
10.318754;102.66;1500
60.816514;900;1000
68.226894;388.5;1000
27.202031;538.41;1500
7302.672686;0;9000
53.918649;293.4;1000
78.448912;1875.18;1200
812.259343;354.63;1200
181.275057;192.23;2000
18.293628;117.65;1500
64.227433;419.4;1000
133.999971;1485;1000
0.422555;0;2500
113.563652;729.6;1000
9.074142;555.66;1500
477.847191;1006;500
220.943665;1833.34;1000
18.885677;57;1500
165.240633;0;1500
2718.796217;428;3000
4.843351;368.28;1000
1056.267818;0;1500
748.264608;808.99;1000
3002.791004;2463;3000
1374.266113;1814.3;6500
1425.003265;562.42;1800
207.561471;60;1000
39.061878;297.02;1000
2492.463204;0;3000
45.747578;0;1200
45.645815;222;1500
51.071594;0;500
11.442399;82;1000
407.399529;0;1500
35.38985;285.24;1000
851.249818;2000;1200
2533.618119;5633.83;9000
981.286008;1370;1400
1367.703777;153;1500
1520.623758;0;5000
84.033173;1099;1000
87.026009;605.52;1500
40.960739;472.75;13000
983.520793;554.1;1200
1000.814822;0;6000
2856.473263;1200;3000
16.428326;441.5;1000
1042.816735;3950;3150
38.015366;213.95;1500
8.34698;390;1500
0.546067;228;1000
0.979061;0;500
0.223351;336;1000
455.471255;389.7;1000
3.036243;0;500
44.505527;401.76;1500
2740.65886;0;4000
1812.542545;2918.08;3000
67.377243;295;1000
307.127754;909.3;1000
315.388131;467.35;1000
10.902628;120.56;1500
865.137568;149;1200
708.315197;2252.32;2500
69.39915;370;500
15.529084;294.98;1500
25.486713;365;1500
736.724142;421.96;1000
116.581583;1045.14;9000
46.804861;443.3;1000
284.34843;0;1500
8.820603;124;1000
24.680177;265;1000
2585.246439;338;9000
31.050921;446.05;1000
35.836652;202.4;1000
2532.816831;0;3000
80.49308;500;1200
525.143055;0;1200
634.514354;0;1500
50.506095;590;1500
459.812734;0;500
9.298409;107.6;1000
4.358863;70;500
2133.665075;320;2500
93.972736;562.5;1000
23.065122;150;1500
133.099445;1170;1000
857.273285;0;1000
341.982418;573.2;500
218.890208;0;500
1176.365274;635.02;2400
0.275257;0;1200
59.101573;786;1000
1478.089943;245.01;2500
863.988978;160.8;3000
97.707192;634.55;1000
29.057803;163.4;1500
6.603005;429;1000
10.920026;95.6;1000
275.02095;1943;500
427.90589;0;1200
677.466332;283.3;1000
1704.571464;0;5000
358.792227;397.8;500
25.679113;379;1000
31.734061;95;500
385.462843;427.1;1000
5.721468;83.43;1500
28.277795;394.8;1000
168.516873;364.8;500
8.54964;0;1200
3335.053583;0;7000
11.25397;154.64;1500
195.61275;0;500
873.090183;60;2000
17.448626;135;1000
87.704546;352.83;1000
444.183285;0;2500
16.341186;207.54;1000
48.161019;318.05;1200
94.307698;343.99;1000
65.543866;522.5;1500
88.633107;450;1000
72.881984;654.84;1500
33.725413;388.44;1000
30.17549;235.71;1500
765.146736;0;2500
17.097059;306.25;1500
0.271854;0;1200
324.334482;0;500
7.4726;63.4;500
281.877648;0;500
191.37693;510;1000
1868.576501;1337.34;3000
112.037368;1006.69;1000
272.624436;1843;1000
2677.842539;149.8;3000
3271.424058;1173.28;5000
2588.410789;787.4;3000
150.56051;368.34;1200
35.800325;0;500
751.590839;2000;2000
1191.014802;590.8;3000
803.288674;0;3000
